square_id,total_internet
6255,289277.84
8859,289192.53
852,289152.38
3234,288931.62
5437,288877.34
8184,288837.7
3551,288711.84
9072,288616.94
9371,288393.53
8953,288356.9
7441,288072.28
6755,287854.6
3037,287848.78
4166,287811.62
8977,287560.47
3637,287159.53
6947,286731.88
6344,286690.9
9777,286600.03
3538,286417.22
5673,286414.5
7866,286329.25
8739,286290.94
4480,285843.56
7874,285402.4
5479,285341.38
7542,284994.72
2144,284963.72
7974,284917.97
3219,284621.56
7891,284372.34
7791,284282.94
3580,284220.34
4130,284145.8
5776,284128.8
7552,283963.62
8568,283786.03
8755,283711.4
8638,283707.8
7273,283571.12
5579,283567.0
8918,283558.3
7892,283370.84
7643,283330.9
7792,283248.06
2337,283235.16
9497,283162.0
8635,283149.16
7556,283015.9
3768,282982.94
7872,282670.9
5030,282619.03
3463,282558.53
8559,281992.1
7047,281956.56
4133,281924.97
3354,281633.38
3928,281464.12
3333,281313.44
8871,281082.3
7790,281049.75
3236,280978.06
7551,280850.8
9169,280791.3
1346,280028.4
7887,279912.53
9585,279853.47
7280,279659.84
9258,279437.4
9149,279324.84
5848,278927.28
3974,278750.88
9789,278588.0
9888,278129.7
3548,278029.56
7746,277981.25
4726,277969.25
4167,277899.94
9296,277867.34
4769,277862.78
7039,277732.62
9951,277705.25
9950,277697.34
9949,277682.34
9851,277650.22
4929,277230.56
3382,276893.47
1847,276842.56
8639,276769.4
9850,276604.53
1150,276592.72
7493,276580.62
9052,276368.34
8179,276291.62
2935,276155.06
9076,276135.25
4136,275418.34
7692,274863.56
8718,274707.12
9751,274224.5
7260,274203.56
7139,273822.12
5481,273548.1
5679,273049.0
8560,272992.34
8854,272199.94
9770,272063.75
5748,271937.03
7373,271914.94
7359,271818.38
8181,271766.9
9582,271730.97
9785,271680.75
5648,271577.16
8951,271238.97
8668,271201.78
3136,271130.62
7672,270978.62
6787,270826.12
7185,270777.28
4033,270615.38
3135,270587.7
7752,270470.12
9475,270360.25
6796,270260.5
7992,270141.25
8740,270120.78
7765,270120.3
9066,269940.03
7639,269584.9
9750,269519.06
9376,269456.3
3828,269219.34
7559,269179.6
9790,269000.53
7138,268983.75
8853,268937.56
7253,268915.47
7772,268914.34
7839,268879.75
7739,268829.06
3565,268808.56
3084,268762.47
9879,268458.34
9553,268234.66
5066,268223.5
8792,267855.94
9275,267698.9
7815,267678.3
7690,267640.16
4978,267545.56
3550,267512.78
8738,267288.94
7244,267158.94
7857,266936.9
4727,266908.8
4670,266750.53
4230,266735.8
3566,266699.88
9771,266603.53
5280,266479.12
4239,266364.62
3836,266239.3
2934,266050.84
7714,265968.84
7054,265857.56
3018,265750.56
9474,265686.16
3975,265475.6
7840,265358.44
9650,265327.7
3927,265077.78
7144,265075.6
1946,264826.25
3671,264814.22
7540,264515.8
9567,264447.16
5578,264432.53
4770,264284.22
7888,264045.66
5278,263652.53
2345,263321.6
8187,263173.16
7740,263162.25
6297,263039.12
3117,263017.88
7274,262825.47
7640,262758.84
3930,262446.4
8735,262420.16
8177,262416.84
4280,262415.84
1655,262363.78
1755,262290.38
7589,262270.75
9677,262213.12
3729,262211.2
3482,262108.72
5737,261949.84
9067,261935.14
3254,261919.78
1756,261908.3
7541,261880.02
7227,261774.36
7393,261580.33
9496,261523.94
7126,261505.97
7026,261505.97
7226,261496.83
9280,261210.69
7662,261139.11
5879,260779.94
5478,260729.92
5749,260593.06
7439,260580.83
5580,260480.33
7353,260453.56
4340,260440.44
7171,260412.88
9470,260099.1
8886,260048.6
3083,260026.05
9095,260009.08
1347,259991.6
3438,259961.12
4873,259923.2
4567,259876.22
8935,259704.7
7181,259606.48
8590,259559.36
4541,259518.77
8972,259333.28
8070,259290.55
4378,259256.47
1856,259152.14
8885,259110.92
9180,259071.27
3119,258598.53
3632,258471.5
9070,258341.84
1849,258320.77
7042,258279.73
2654,258154.62
7641,258045.95
8193,257881.97
7661,257868.34
9669,257862.97
8192,257810.9
3769,257800.11
2655,257798.34
8092,257675.58
6687,257490.17
3467,257394.38
8553,257341.31
4738,257296.3
9690,257182.84
8093,257126.92
4065,257094.33
953,257085.39
8487,256998.1
4928,256948.69
9398,256943.14
7275,256857.06
8031,256709.75
9559,256693.19
9297,256560.95
8658,256546.4
8441,256269.17
8051,256187.52
9071,256130.55
9948,255929.52
8876,255878.8
7127,255800.8
8558,255605.25
9752,255153.4
3827,255014.19
8520,254501.56
3877,254443.77
4828,254333.08
8971,254253.23
8279,254220.1
8342,254123.23
4570,254116.02
8442,253940.19
7043,253928.6
8460,253919.4
8892,253489.17
8075,253477.69
5880,253470.89
8242,253466.72
9281,253453.98
3668,253388.75
3085,253310.16
9482,252594.02
3552,252567.6
8083,252486.42
7360,252442.98
9381,252341.89
4666,252334.39
9156,252330.69
6478,252287.16
2247,252104.45
4540,252089.62
8152,251579.86
8243,251376.7
9486,251175.53
850,251117.73
8459,250866.1
9196,250845.7
9550,250821.16
7956,250687.69
8281,250321.55
9450,250079.86
4879,250048.39
4979,250023.14
8651,250003.92
1654,249914.17
4032,249837.77
9386,249810.58
3835,249798.61
9068,249772.02
9155,249496.3
4440,249458.94
9459,249398.78
7326,249319.53
7146,249256.88
5279,249223.92
6694,249043.81
1656,248967.6
6780,248946.73
3829,248895.75
3767,248751.88
1855,248703.38
9256,248389.39
9257,248241.33
7545,248177.34
7557,248103.53
3384,248073.62
5038,248029.22
4279,248027.6
9889,247966.03
8453,247921.0
3082,247871.89
9769,247832.19
7327,247791.28
1246,247724.31
8863,247642.64
7278,247586.78
9380,247504.3
8032,247500.58
7747,247486.36
7479,247457.97
7674,247382.92
9768,247307.8
7814,247257.08
8343,247049.05
8640,247001.16
8280,246901.9
4170,246891.17
9668,246553.1
7933,246389.4
9849,246266.95
8379,245972.78
9094,245918.16
6595,245697.1
8380,245627.56
3286,245555.27
4829,245431.48
3728,245260.25
7027,245194.8
6477,244966.33
9181,244863.97
9890,244776.45
9350,244761.84
9273,244737.52
8657,244365.28
8877,244247.61
8094,243974.86
4740,243947.56
9080,243803.72
6648,243748.97
7993,243727.98
7865,243692.84
2438,243671.3
4044,243590.6
246,243412.5
7539,243275.22
8292,243221.77
7984,243047.97
7424,242763.1
8557,242738.84
4880,242672.45
8194,242607.1
8252,242564.23
4564,242491.33
7169,242436.4
9870,242418.16
5031,242243.75
3451,242217.64
7184,242166.84
6748,242027.1
8283,241847.05
9274,241793.11
2348,241712.66
8282,241546.16
9166,241538.23
8151,241373.38
9869,241239.05
3379,241055.39
3479,241047.08
8030,240972.84
9056,240789.56
4830,240622.23
4667,240472.44
8383,240458.69
9776,240389.86
6654,240288.17
7673,240197.89
7966,239637.03
7723,239313.4
4565,239299.84
2437,239206.62
6398,239066.94
3662,238998.28
9266,238882.11
3638,238876.02
8589,238772.89
3383,238549.97
3137,238478.28
9160,237990.22
5780,237884.9
8183,237863.72
3332,237748.11
9786,237712.19
5637,237655.56
6786,237535.78
8836,237423.02
9081,237328.14
8655,237272.11
4638,237248.33
3727,237223.6
7378,237214.75
9682,237175.28
9272,237070.44
4872,237055.23
7987,236962.2
4281,236961.9
3483,236910.42
4172,236872.66
4739,236724.61
8891,236654.08
8079,236490.55
3579,236420.73
7622,236265.95
3217,236119.05
751,235866.5
9359,235770.47
8182,235532.7
7813,235517.97
2554,235299.62
3035,235165.22
8791,234991.72
7762,234909.52
8622,234578.9
6455,234466.86
9980,234442.69
7675,234372.34
8244,234341.45
8521,234004.17
7425,234001.38
8753,233929.47
4579,233902.86
9082,233889.4
4142,233874.25
5777,233557.23
8556,233338.45
1757,233336.36
2248,233292.72
7562,232929.56
6649,232903.5
3777,232831.19
2984,232825.89
3034,232675.97
8144,232671.38
3318,232612.95
3418,232612.95
9576,232601.48
8112,232448.77
2835,232178.58
6479,232177.31
9385,232112.55
8352,232110.67
9357,232104.39
3134,232016.56
8966,231779.97
3945,231723.7
8143,231716.97
9481,231686.8
3319,231421.5
9276,231352.8
2586,231289.02
5674,231244.3
7392,231179.69
8618,231092.61
4471,230902.1
9096,230899.6
853,230830.17
4171,230825.36
4074,230822.81
7786,230810.66
9952,230724.95
6298,230684.64
9182,230643.0
9875,230620.73
7787,230572.27
6767,230482.6
9097,230409.06
9358,230359.69
9558,230359.69
9458,230359.69
9457,230354.6
9557,230349.86
3626,230272.25
7361,230224.4
9595,230184.45
9596,230184.45
9695,230184.45
3625,230172.97
2439,230168.53
9696,230139.55
5465,230054.61
9761,230050.42
6685,230032.31
3732,229981.31
2585,229607.38
2732,229595.7
4728,229585.64
2485,229558.58
8468,229557.12
2632,229475.78
7153,229362.33
7525,229331.33
3680,229307.25
8414,229293.9
2631,228922.23
8997,228750.66
4066,228571.34
2239,228525.58
8955,228491.1
9659,228412.05
9190,228252.92
2538,228235.81
4339,228084.39
2882,228063.66
2982,228063.66
2981,228063.66
2983,228063.66
2733,227952.19
3572,227915.64
3458,227891.94
7459,227884.47
7286,227756.81
7638,227594.2
2486,227525.52
8381,227507.02
9197,227468.27
2933,227457.97
8253,227428.25
7325,227364.3
3486,227316.06
7663,227279.73
8611,227060.89
8510,226967.88
8410,226961.66
4031,226913.45
4425,226754.97
4988,226740.34
8082,226629.28
3778,226524.66
3780,226524.66
3679,226524.66
3678,226524.66
3779,226524.66
8991,226388.72
9852,226165.42
4132,226138.4
8010,226027.64
8458,226007.97
8511,225931.17
5175,225885.19
7980,225834.86
9298,225734.81
3726,225722.02
2347,225426.92
7025,225422.03
8155,225394.45
5576,225073.72
3844,224963.16
2555,224827.75
7623,224640.11
6596,224594.55
8653,224550.69
2244,224357.92
8689,224189.28
7713,224066.72
1857,223975.19
8785,223970.69
2537,223958.75
1653,223868.4
2539,223862.06
9658,223746.17
9657,223711.14
4377,223669.11
8170,223664.2
8970,223455.23
8419,223418.64
9090,223404.44
9375,223388.44
7785,223361.2
8033,222962.77
8786,222847.17
7261,222693.83
7951,222564.3
1754,222561.64
8081,222553.28
2833,222506.19
5180,222483.16
8789,222199.84
7283,222147.25
5676,222129.56
8514,222065.98
8563,222026.31
2731,221996.7
9255,221967.97
8555,221907.27
9762,221902.86
3484,221893.2
5677,221750.52
4277,221688.08
954,221640.19
4131,221421.28
3837,221273.3
8353,221252.95
8145,220804.39
2883,220660.38
3932,220594.5
1652,220513.55
8023,220409.02
8111,220257.45
8492,220033.52
9947,220017.55
7642,219914.53
7356,219868.28
3878,219819.06
4472,219717.77
8178,219602.03
9670,219521.53
3485,219478.02
3255,219404.45
3331,219172.62
7426,219160.81
4839,219099.31
3833,218998.2
8996,218997.69
5573,218852.8
4668,218674.78
3879,218589.9
6994,218211.95
9597,218057.81
3944,217843.75
7965,217818.08
4278,217767.1
8113,217764.02
2834,217743.8
7784,217703.53
7847,217670.56
6143,217422.81
8954,217392.27
9091,217369.11
3281,217252.56
3081,217002.11
9848,216993.92
7976,216963.53
5944,216899.44
7125,216852.98
3880,216850.97
9054,216845.47
8044,216782.88
1552,216751.69
3220,216712.27
3676,216656.69
2237,216560.6
4629,216514.52
8654,216514.3
7225,216501.14
6766,216448.27
2985,216224.95
9453,216193.8
4043,216065.95
7763,215945.53
7775,215943.05
3933,215839.3
6296,215838.9
9154,215783.34
8142,215611.83
6485,215551.08
4571,215442.1
148,215437.67
950,215373.62
4883,215367.83
4882,215367.83
4881,215262.62
7256,215113.23
5541,215091.64
7580,215087.94
4891,215031.31
4639,214982.8
9689,214923.27
8050,214891.75
9678,214845.2
4328,214719.67
8985,214682.17
7841,214682.05
955,214670.06
3431,214667.73
5575,214586.0
2584,214457.06
5649,214346.89
8515,214253.86
750,214130.33
5443,214121.83
3677,214096.61
8777,213991.16
9498,213886.1
9300,213871.05
9089,213739.53
9581,213728.4
8341,213719.25
7324,213665.62
9656,213661.62
2884,213560.27
7922,213342.86
8790,213151.8
8087,213124.75
9970,212911.22
4776,212869.97
3781,212858.77
6995,212854.73
9055,212366.95
4139,212242.17
8612,212189.23
6785,212105.44
4640,211985.52
8513,211780.0
3367,211745.19
8440,211350.6
2587,211348.75
9871,211276.73
3681,210903.98
6587,210777.47
7741,210438.98
8512,210249.31
7967,210225.92
2366,209989.16
7893,209900.97
9478,209890.16
3237,209837.27
5139,209821.23
4242,209792.98
3464,209723.53
2238,209535.86
9775,209179.33
9018,209000.66
9365,208969.84
5234,208888.66
3427,208739.81
3639,208727.08
8382,208609.28
3320,208547.92
8554,208507.58
3233,208449.36
3321,208407.6
9990,208008.22
8591,207962.56
7764,207810.98
8314,207695.39
9760,207657.44
5678,207624.81
4271,207598.95
1684,207551.16
1555,207544.8
5636,207505.86
8690,207448.61
8613,207292.64
8251,207249.39
9859,207221.69
9961,207221.69
9759,207221.69
9858,207221.69
9861,207221.69
9860,207221.69
9758,207220.05
9189,207219.67
2089,207209.44
2190,207209.44
3181,207195.22
9960,207178.58
9495,207171.14
6179,207089.6
7464,206993.1
8457,206923.92
7478,206777.98
2290,206612.98
8443,206591.64
1260,206538.77
9570,206475.73
9279,206405.94
5577,206324.95
9756,206266.72
8245,206189.53
8967,206175.56
7738,205915.88
3120,205868.81
9487,205859.7
9387,205836.66
9573,205827.28
5276,205816.55
8685,205792.61
9788,205687.94
4276,205648.98
6318,205586.58
9857,205584.78
3881,205558.02
9946,205529.11
4037,205467.02
3547,205368.3
3931,205343.34
4884,205340.47
8992,205306.25
9574,205298.55
9372,205183.73
3455,204988.77
9749,204922.22
2189,204879.77
3834,204664.83
8754,204638.47
8986,204626.4
8990,204364.66
2685,204360.9
9456,204325.9
3766,204250.38
7238,204153.06
8978,204060.48
4782,203875.48
2391,203865.98
6985,203864.69
4578,203846.7
9290,203729.44
7445,203723.86
7250,203477.17
8793,203450.52
7363,203432.31
8540,203400.0
5235,203391.28
4876,203369.95
8420,203304.56
2734,203243.55
8637,203243.39
3730,203241.58
3725,203240.64
2653,203238.88
5365,203230.23
8541,203211.45
9362,203167.11
2786,203152.12
7462,203148.73
7287,203114.34
8890,202978.7
7383,202930.61
5181,202897.05
2686,202790.89
2886,202749.19
3666,202736.98
2887,202716.88
1055,202704.47
5281,202600.95
5131,202576.31
5675,202539.05
3628,202512.66
4381,202412.84
3627,202391.9
8315,202324.55
9753,202248.19
2291,202160.64
2986,202076.12
9051,202027.31
2385,201988.95
9989,201965.2
1553,201940.72
3153,201859.73
8898,201839.75
3368,201809.39
8692,201729.3
9959,201672.42
5078,201659.78
8900,201623.52
8899,201623.52
5526,201598.02
2785,201553.77
7262,201461.95
7835,201416.75
2787,201394.88
2832,201315.86
2090,201312.98
9249,201301.7
8293,201202.92
7935,200969.03
2885,200868.56
9697,200751.45
752,200711.47
8799,200692.17
7282,200591.3
8897,200584.72
8870,200482.17
7362,200206.75
5625,200136.12
3326,200110.47
5334,199992.42
7882,199945.02
7936,199850.78
7981,199808.17
7983,199799.72
4628,199790.02
7982,199725.39
7883,199725.39
7864,199722.19
7789,199685.31
9962,199640.25
4041,199602.48
8884,199584.33
8539,199582.47
866,199579.36
7483,199541.31
4980,199519.81
8351,199513.9
7934,199477.53
9472,199449.94
8036,199403.1
865,199325.97
3017,199294.72
3832,199257.72
7484,199226.08
8035,199217.95
2687,199160.31
8585,199147.16
5127,199082.62
7940,199018.05
9757,199017.12
3231,198858.22
2987,198822.23
9975,198814.44
4376,198792.84
8415,198732.27
5626,198666.31
4737,198606.95
8043,198508.14
4837,198389.64
4477,198326.1
7625,198291.95
9556,198232.27
7374,198231.38
9356,198151.9
3230,198136.55
7783,198105.95
8069,197954.6
4045,197876.03
4046,197876.03
7664,197820.34
9969,197807.8
2937,197727.61
4729,197666.89
4238,197603.89
1584,197575.38
956,197519.2
9277,197411.73
8509,197400.55
8409,197400.55
2057,197376.03
3357,197266.5
7761,197258.25
5335,197235.69
4637,197169.44
8411,197135.28
8588,197008.67
7682,196851.69
2888,196722.92
8887,196707.11
6584,196545.7
8066,196427.72
7583,196423.58
9473,196407.6
8212,196403.67
8750,196021.89
8610,195937.95
7563,195934.8
7170,195882.67
8311,195816.34
9783,195776.61
7277,195761.16
2638,195755.88
2639,195674.4
7463,195672.64
4563,195661.3
7782,195587.2
7564,195566.36
5179,195557.14
9471,195556.97
6218,195434.61
3937,195356.55
9795,195309.55
9854,195248.53
9853,195248.53
9954,195248.53
9953,195248.53
9955,195248.53
9755,195248.53
4838,195212.42
9855,195193.8
7306,195070.36
7182,195056.86
6043,194846.83
3661,194838.84
4270,194661.97
8950,194485.7
2755,194376.34
3830,194119.17
6394,194054.4
7624,193968.5
9847,193911.12
4836,193900.78
2836,193856.8
9299,193780.48
7480,193671.88
3466,193650.12
7049,193580.86
9382,193499.69
7735,193430.25
8989,193404.22
3770,193350.66
3556,193314.95
8211,193270.84
7546,193176.47
146,193147.44
8760,193118.4
8936,192932.61
7579,192831.97
3121,192820.0
7838,192754.05
5126,192751.7
5979,192686.5
9671,192651.45
7846,192622.55
9856,192577.06
8678,192465.7
3831,192407.42
2782,192406.78
2048,192161.27
1054,192099.06
7276,191990.84
7744,191930.14
4042,191894.88
9598,191768.38
9691,191756.27
1942,191749.67
2044,191749.67
1842,191749.67
1943,191749.67
9698,191740.7
5943,191685.94
7832,191604.58
4330,191565.98
8439,191476.25
7473,191372.55
7636,191349.83
9259,191289.86
4682,191276.56
8034,190777.36
9399,190575.78
8310,190435.77
6317,190372.98
2043,190258.89
8888,190168.94
3256,190111.38
9463,189943.61
766,189913.62
8722,189899.8
6484,189864.1
8133,189825.67
7377,189792.84
8614,189784.33
7950,189589.77
3426,189531.7
4665,189437.67
3738,189404.33
2340,189262.62
8284,189208.06
7635,189182.48
8995,189120.03
4663,189115.16
3221,189107.92
8869,189010.5
2754,188992.72
3669,188934.05
2784,188832.0
6486,188742.06
7578,188705.31
7745,188642.36
8195,188623.11
3330,188578.69
6494,188433.9
6594,188377.81
6393,188375.56
6493,188375.56
9053,188366.36
8998,188338.56
3022,188319.23
6593,188240.33
5231,188235.08
9754,188163.14
9153,188051.33
1753,188039.69
7048,187999.66
8386,187826.72
5079,187379.6
4736,187336.27
8889,186905.9
5226,186853.98
8788,186852.92
4781,186724.38
6986,186719.73
3021,186619.66
7836,186604.89
8551,186566.52
1641,186531.22
7357,186496.94
2684,186347.62
4436,186316.78
9200,186243.7
9945,186232.55
8344,186184.17
4137,186171.67
346,186058.42
9378,186023.94
8686,186011.25
8893,185974.02
3154,185875.0
9676,185830.11
2788,185734.83
8049,185715.61
7488,185675.16
9699,185507.83
5474,185450.31
3670,185448.11
9748,185417.55
3573,185367.4
4173,185187.27
6554,184906.78
5382,184856.47
8538,184750.03
7224,184739.77
8338,184683.98
9198,184669.55
7494,184619.97
5080,184617.02
4336,184614.95
4337,184596.22
6583,184581.94
1452,184551.73
6293,184472.1
8161,184460.48
7394,184439.25
8022,184348.34
4636,184339.66
4933,184274.6
8769,184213.78
1752,184154.67
9779,184151.38
6385,184134.8
6386,184134.8
9253,184069.38
8416,184042.94
8337,184028.61
2889,184019.44
3232,183992.94
8787,183880.33
8384,183803.34
6487,183689.75
4237,183611.05
8537,183497.81
7939,183482.3
8286,183376.02
5574,183348.38
5133,183296.89
5033,183296.89
5132,183296.89
2386,183246.17
7038,183173.16
8921,183134.42
1748,183132.62
8438,183056.22
8339,183052.95
8132,182956.11
4934,182952.61
5130,182584.77
9282,182524.38
7743,182506.0
3020,182503.4
2656,182492.44
8437,182487.28
5032,182460.2
8486,182441.92
9179,182333.2
3356,182241.38
5232,182204.9
7742,182167.06
8894,182161.94
8994,182161.94
8542,182154.86
5233,182120.11
8839,182070.16
3570,182059.28
8981,182041.38
5034,182024.7
6684,181994.77
8794,181846.31
5134,181776.38
6418,181718.6
6387,181698.75
4835,181575.45
4833,181548.16
7228,181099.86
8261,181097.22
3355,180989.95
7842,180970.42
4733,180879.38
7183,180836.81
8934,180819.12
8688,180770.19
9000,180763.27
8933,180632.12
8167,180583.69
8454,180459.89
4372,180413.81
4429,180263.11
8800,180223.6
9254,180201.84
4536,180197.62
4138,180153.33
8895,180111.31
8340,179899.78
2440,179879.52
6285,179855.52
3582,179854.67
7582,179843.92
7588,179762.95
8840,179713.14
3528,179584.2
4834,179566.84
7788,179557.75
8068,179325.55
8162,179235.66
2688,179161.22
4225,179074.2
3358,178702.05
8067,178595.11
2637,178550.44
8502,178541.8
8316,178541.34
4735,178526.86
8833,178521.86
7689,178404.11
8045,178376.06
3470,178326.92
9956,178288.16
8932,178287.94
1647,178206.47
1747,178206.47
9958,178205.12
7688,178181.66
6784,178102.19
6926,177997.06
9098,177898.53
8417,177718.19
1254,177588.72
9400,177562.98
3562,177533.86
3629,177490.8
9278,177482.88
9199,177290.0
8999,177265.5
9981,177151.48
7587,177085.73
7693,177067.66
2630,177014.86
9119,176987.39
9681,176985.67
2736,176967.7
7687,176964.05
3571,176847.31
9891,176827.83
854,176794.53
1554,176755.27
9787,176638.19
7937,176471.53
7637,176460.36
4040,176351.05
9575,176251.97
5319,176178.62
849,176165.88
5128,176146.42
5799,176142.17
5699,176098.88
7736,176087.02
5698,176083.39
8896,176056.73
3667,176044.8
8385,176023.12
7147,176013.98
8461,175989.2
8134,175979.73
2738,175940.78
8795,175850.12
9191,175773.38
8160,175723.02
9846,175691.69
9685,175588.75
5680,175552.34
3322,175496.67
6319,175460.25
7834,175430.98
5320,175391.28
2737,175346.0
4938,175260.14
8451,175232.88
8949,175203.0
2633,175179.8
8065,175156.48
9747,175078.39
1742,174987.08
9782,174933.66
4036,174894.02
8516,174886.23
3569,174827.69
5225,174791.8
5700,174692.05
6884,174587.53
7626,174578.69
7843,174526.23
2640,174515.12
6466,174362.28
1056,174328.06
6284,174310.23
4937,174255.47
3529,174064.95
9020,174007.25
9683,173994.75
4327,173879.48
4936,173822.38
7338,173814.03
1351,173759.0
2540,173679.11
7930,173592.88
7350,173490.19
7683,173365.52
2191,173276.6
9746,173261.95
8262,173159.11
5333,173149.7
7737,173144.1
2783,172979.83
8691,172831.39
5419,172697.45
4974,172613.8
2484,172596.25
9684,172555.38
7881,172537.0
2683,172512.36
2682,172460.88
6219,172403.86
9069,172231.19
4371,172145.06
8163,172052.92
7875,171968.17
8988,171961.28
5899,171903.0
2285,171816.2
9957,171790.14
3019,171760.92
3258,171713.03
8518,171678.02
3038,171572.16
7831,171563.16
6696,171546.56
9772,171389.38
7457,171383.97
1153,171382.98
7573,171376.3
7574,171318.1
3731,171196.6
8217,171189.92
8042,171177.62
5525,171151.33
8462,171127.45
7837,171123.19
8968,171054.31
8037,171027.81
9100,170995.9
7328,170972.73
6384,170853.89
7938,170709.42
3325,170690.67
7558,170608.92
7406,170557.45
9099,170538.14
5980,170448.53
8309,170436.44
1146,170356.28
7487,170319.94
9086,170207.25
9590,170199.45
9186,170182.38
4734,170174.36
867,170162.86
9050,170015.83
5125,170001.0
4671,169975.42
4174,169733.53
2541,169719.14
7458,169707.55
9655,169640.72
2919,169623.55
1854,169608.7
9488,169519.38
7387,169391.25
7386,169293.72
855,169167.97
8168,169141.61
3539,169130.94
9465,169129.31
1453,169054.44
4992,168984.1
5736,168848.89
6592,168666.2
8241,168660.64
8358,168643.7
8312,168477.02
1956,168424.34
8141,168398.97
8592,168370.17
5230,168293.62
9791,168226.55
1797,168204.53
3423,168172.9
3456,168149.53
8850,168074.25
9379,167987.4
3465,167962.84
7851,167926.11
8831,167873.53
4935,167840.72
767,167823.69
5639,167812.72
9920,167811.2
3138,167798.34
3139,167798.34
8931,167777.86
4075,167763.25
8013,167687.72
9688,167684.53
3472,167410.55
9049,167353.19
2384,167352.38
8650,167321.67
8602,167213.97
6483,167206.16
7223,167106.1
4529,167092.56
4537,166963.2
8240,166895.48
3422,166891.67
6295,166761.4
8830,166734.58
7449,166705.56
4272,166672.22
3350,166666.95
4481,166645.6
8041,166555.22
4338,166438.8
5800,166432.31
2390,166378.42
4771,166372.72
6199,166255.97
6100,166255.97
5999,166255.97
6099,166255.97
7482,166205.08
7538,166188.66
7912,166141.0
3724,166103.9
2491,166023.75
7388,165900.23
6098,165830.3
8993,165820.36
2789,165668.8
5229,165618.61
3033,165539.64
2349,165502.81
2088,165489.8
2148,165375.58
9862,165343.97
8667,165209.92
9654,165183.67
2837,165140.16
6683,165116.64
8736,165113.6
7477,165052.11
7804,165008.89
7245,164975.88
3934,164964.92
8239,164960.06
2881,164916.84
2284,164853.0
9364,164739.8
6079,164626.14
8317,164469.69
1989,164394.58
3257,164342.2
6294,164274.97
3428,164266.78
8137,164257.33
8038,164254.2
4426,164216.97
1796,164073.94
8418,164055.36
5798,164051.38
7923,164018.7
7417,163940.81
9261,163921.53
9285,163860.62
9591,163845.47
5178,163842.14
9021,163767.97
9221,163767.36
9120,163767.36
9121,163767.36
9220,163767.36
9122,163754.66
9320,163728.23
4181,163629.84
9983,163582.78
755,163545.42
9219,163489.33
6080,163487.08
5418,163440.17
7380,163345.8
1349,163312.69
9319,163306.89
7850,163270.78
8641,163210.17
2531,163179.2
7793,163156.62
6200,163142.34
4635,163082.34
7941,162885.36
9265,162867.39
4582,162740.02
7549,162738.33
4535,162695.5
8731,162662.14
3471,162642.42
5740,162613.44
8237,162580.66
3186,162562.06
9321,162514.0
6081,162503.66
8550,162488.03
7485,162441.03
9464,162328.83
9694,162285.52
5477,162201.42
1795,161984.42
5077,161951.4
6198,161928.14
1350,161886.0
7681,161860.75
3419,161849.17
8140,161798.58
3527,161787.69
9036,161690.7
9675,161685.77
9035,161681.38
7750,161664.38
8413,161591.67
8687,161569.52
9037,161568.78
1884,161560.55
7679,161558.48
1853,161402.61
8517,161288.31
9193,161275.72
7650,161265.9
4182,161105.53
6000,161084.8
8039,160833.27
6680,160722.56
5482,160615.12
4233,160551.12
3086,160476.61
1050,160414.73
6655,160407.69
9982,160402.92
4931,160345.72
5028,160309.9
7104,160304.28
7105,160304.28
7005,160304.28
6906,160238.66
8268,160201.33
5473,160171.8
856,160152.08
8456,160110.39
7911,160108.83
9588,160093.47
4437,160025.08
8138,159968.36
9165,159937.0
7456,159929.53
4180,159887.31
3140,159830.88
7594,159818.62
7781,159772.25
3252,159753.11
7205,159726.3
9571,159713.55
1454,159682.55
3323,159680.45
7474,159639.39
8712,159626.8
2346,159576.64
1348,159349.5
7006,159310.7
8040,159251.48
8230,159246.97
3462,159243.03
1648,159218.67
6597,159121.33
8359,159080.78
7106,159042.16
965,159032.6
8213,158973.58
9286,158948.08
9085,158766.11
9420,158749.97
3526,158656.14
7082,158643.55
5135,158617.53
7584,158587.88
8139,158571.86
8210,158531.2
1696,158448.72
2487,158444.86
3976,158380.22
5035,158271.52
7517,158181.34
9262,158176.66
7751,158159.14
4572,158148.48
9868,158081.36
6492,157961.58
7942,157940.28
4175,157875.45
3155,157690.47
3578,157661.42
8860,157649.94
8930,157648.33
8285,157591.56
9845,157565.83
4082,157429.92
2590,157398.75
2589,157398.75
3459,157377.98
2588,157369.12
9185,157336.02
4335,157303.45
2730,157276.42
7131,157256.1
8861,157197.53
3746,157170.48
7914,157159.06
7382,157147.56
2690,157076.0
6392,156992.39
9289,156949.95
9773,156916.73
8536,156892.72
5725,156873.69
3457,156855.06
3936,156792.1
6693,156761.67
2249,156688.98
9363,156635.8
8238,156567.73
3523,156506.62
3685,156477.4
9774,156421.58
8832,156369.73
3826,156217.78
7204,156125.52
8136,156116.19
2689,156079.56
5029,156015.34
9222,155968.38
4681,155961.7
8937,155864.55
3469,155785.72
8014,155717.1
3122,155699.28
3351,155688.19
2756,155641.83
2757,155606.58
2857,155606.58
3825,155603.05
7678,155537.67
1170,155525.2
7550,155513.8
9594,155487.67
7450,155487.3
7812,155464.97
9218,155338.77
3130,155318.45
9394,155287.5
3364,155086.66
3365,155086.66
3366,155086.66
1697,155073.75
5881,155031.42
2758,154799.89
6185,154795.42
8114,154685.62
9586,154676.16
7029,154658.77
3824,154637.66
